Surveyor,Location,Period,StartTime,EndTime,StopSignType,Date,DayofWeek,Week,Weather,Compliance,VehicleType,OnlyVehicle,PedestrianPresence,Comment
Nicole,Tepper,1100-1300,1200,1215,4,04/06/17,Thursday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Tepper,1100-1300,1200,1215,4,04/06/17,Thursday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,Yes,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,Yes,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,Yes,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,c,Yes,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,o,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,Yes,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,o,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Donner,1700-1900,1745,1800,2,04/05/17,Wednesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,o,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,o,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,sv,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Non Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,No,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Rolling Stop,c,Yes,No,
Nicole,Neville,1700-1900,1845,1900,3,04/05/17,Wednesday,1,Cloudy,Full Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Non Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,Yes,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,o,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Rolling Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/10/17,Monday,2,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,o,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,o,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,o,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,c,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Rolling Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,sv,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,sv,No,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Full Stop,c,Yes,No,
Nicole,Tepper,1700-1900,1700,1715,4,04/08/17,Saturday,1,Sunny,Non Stop,sv,No,No,
